name_id,year,rank,name,artist,url,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_1,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_2,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_3,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_4,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_5,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_6,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_7,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_8,c_h_r_o_m_a___c_e_n_s___m_e_a_n___0_9,c_h_r_o_m_a___c_e_n_s___m_e_a_n___1_0,c_h_r_o_m_a___c_e_n_s___m_e_a_n___1_1,c_h_r_o_m_a___c_e_n_s___m_e_a_n___1_2,h_a_r_m_o_n_i_c___r_m_s_e___m_e_a_n___0_1,m_f_c_c___m_e_a_n___0_1,m_f_c_c___m_e_a_n___0_2,m_f_c_c___m_e_a_n___0_3,m_f_c_c___m_e_a_n___0_4,m_f_c_c___m_e_a_n___0_5,m_f_c_c___m_e_a_n___0_6,m_f_c_c___m_e_a_n___0_7,m_f_c_c___m_e_a_n___0_8,m_f_c_c___m_e_a_n___0_9,m_f_c_c___m_e_a_n___1_0,m_f_c_c___m_e_a_n___1_1,m_f_c_c___m_e_a_n___1_2,m_f_c_c___m_e_a_n___1_3,m_f_c_c___m_e_a_n___1_4,m_f_c_c___m_e_a_n___1_5,m_f_c_c___m_e_a_n___1_6,m_f_c_c___m_e_a_n___1_7,m_f_c_c___m_e_a_n___1_8,m_f_c_c___m_e_a_n___1_9,m_f_c_c___m_e_a_n___2_0,o_n_s_e_t___s_t_r_e_n_g_t_h___m_e_a_n___0_1,p_e_r_c_u_s_s_i_v_e___r_m_s_e___m_e_a_n___0_1,p_i_t_c_h___m_e_a_n___0_1,r_m_s_e___m_e_a_n___0_1,s_p_e_c_t_r_a_l___b_a_n_d_w_i_d_t_h___m_e_a_n___0_1,s_p_e_c_t_r_a_l___c_e_n_t_r_o_i_d___m_e_a_n___0_1,s_p_e_c_t_r_a_l___c_o_n_t_r_a_s_t___m_e_a_n___0_1,s_p_e_c_t_r_a_l___c_o_n_t_r_a_s_t___m_e_a_n___0_2,s_p_e_c_t_r_a_l___c_o_n_t_r_a_s_t___m_e_a_n___0_3,s_p_e_c_t_r_a_l___c_o_n_t_r_a_s_t___m_e_a_n___0_4,s_p_e_c_t_r_a_l___c_o_n_t_r_a_s_t___m_e_a_n___0_5,s_p_e_c_t_r_a_l___c_o_n_t_r_a_s_t___m_e_a_n___0_6,s_p_e_c_t_r_a_l___c_o_n_t_r_a_s_t___m_e_a_n___0_7,s_p_e_c_t_r_a_l___f_l_a_t_n_e_s_s___m_e_a_n___0_1,s_p_e_c_t_r_a_l___r_o_l_l_o_f_f___m_e_a_n___0_1,t_e_m_p_o___m_e_a_n___0_1,t_o_n_n_e_t_z___m_e_a_n___0_1,t_o_n_n_e_t_z___m_e_a_n___0_2,t_o_n_n_e_t_z___m_e_a_n___0_3,t_o_n_n_e_t_z___m_e_a_n___0_4,t_o_n_n_e_t_z___m_e_a_n___0_5,t_o_n_n_e_t_z___m_e_a_n___0_6,z_c_r___m_e_a_n___0_1,t_e_m_p_o_g_r_a_m___m_e_a_n___0_1
68,2021,19,Go Crazy,"Chris Brown,Young Thug,",https://www.youtube.com/watch?v=6CFYIOF89hc,0.250315278768539,0.333493381738663,0.332770884037018,0.292533993721008,0.289819061756134,0.228028118610382,0.225321739912033,0.350161850452423,0.197199761867523,0.32245996594429,0.22512786090374,0.130756109952927,0.143840447068214,-193.126403808594,130.959838867188,0.596583902835846,42.3588600158691,-17.6079082489014,27.4120941162109,-9.90810203552246,2.33061909675598,1.11279845237732,0.425496309995651,-1.43466103076935,-2.71772933006287,4.27613306045532,-3.21968460083008,6.95232009887695,0.0763486847281456,4.96665239334106,-0.819023668766022,1.18802082538605,-1.30023097991943,1.27622294425964,0.0412892624735832,1153.55114746094,0.101834023656865,1574.08860288417,1277.30968936007,20.4508464381343,15.6762042073935,17.1580175995525,17.2978471024753,18.6229920792188,20.960396866542,50.7818256887314,0.0080641629174351,2899.86761584949,93.75,0.0509209831398108,0.0508915330174233,-0.0359703877582207,-0.0144103215533027,0.0423325041557009,0.0080522381120068,0.0435070960621403,0.186946748676437
69,2021,20,Astronaut in the Ocean,Masked Wolf,https://www.youtube.com/watch?v=MEg-oqI9qmw,0.254041850566864,0.492528349161148,0.306184977293015,0.471395969390869,0.288710236549377,0.237273216247559,0.134961605072021,0.22177155315876,0.222113326191902,0.144627660512924,0.0484806895256042,0.0694899559020996,0.241686835885048,-152.792373657227,139.143005371094,-10.1514072418213,45.4335098266602,-9.22354316711426,26.9139194488525,-6.00569343566895,9.62253475189209,-1.54568886756897,-0.348008930683136,-1.47766697406769,-4.07315683364868,5.28012895584106,-0.899525761604309,2.9564323425293,-3.07444453239441,4.04258489608765,0.56507009267807,4.47929334640503,-1.040043592453,1.35774147510529,0.0780604034662246,1125.71154785156,0.174284920876648,1428.38122346896,1168.11037940816,21.3374914698181,15.2293054581524,16.6088442728447,17.1853541960388,19.1275136007979,23.18616514655,48.1975838400493,0.0000731614418327808,2520.78425030711,100.446428571429,-0.0961497892971968,-0.0167879018461683,-0.0408339034523116,0.100106176168024,0.0341220544050419,0.0115103063598663,0.0350335210501191,0.163468481396108
70,2021,21,34+35,"Ariana Grande,Doja Cat,Megan Thee Stallion,",https://www.youtube.com/watch?v=ssq6X6alZ3w,0.276761829853058,0.38904944062233,0.395730078220367,0.401797622442245,0.309111624956131,0.191580682992935,0.170706823468208,0.177702516317367,0.209322959184647,0.207647100090981,0.18981246650219,0.147585347294807,0.076732225716114,-240.180618286133,106.604690551758,-9.32682228088379,45.0517807006836,-8.56693553924561,29.7839488983154,-14.30748462677,13.3330593109131,1.81893360614777,0.988076686859131,8.6681489944458,1.09713435173035,-0.800057947635651,-4.37354230880737,2.8844313621521,-4.33123874664307,2.56276869773865,-2.51485395431519,1.07740771770477,-2.37485003471375,1.25982475280762,0.0368723459541797,1481.22497558594,0.0608824325755034,1735.51468286868,1652.82045935518,19.3791359003884,15.7325634547503,16.9880566209209,17.3700463269394,19.6381898638619,22.629779218299,52.614049833121,0.0001954203326022,3538.87062004207,110.294117647059,-0.0201282394396561,-0.0010002387476979,-0.0213521032222251,0.0141458225972991,0.0179214265959927,0.0086735602653153,0.0750163452346386,0.191828165498386
71,2021,22,What You Know Bout Love,Pop Smoke,https://www.youtube.com/watch?v=uuodbSVO3z0,0.289199858903885,0.218546405434608,0.338791757822037,0.353434592485428,0.261360496282578,0.200098052620888,0.305735677480698,0.302517265081406,0.263034075498581,0.237490713596344,0.198477208614349,0.18087475001812,0.168494880199432,-152.079528808594,139.994400024414,-20.7214965820312,60.6697769165039,-16.2940864562988,15.9473524093628,-11.5905065536499,-3.79003405570984,4.37053346633911,-6.37310695648193,-1.02972769737244,-2.37264776229858,-3.59918546676636,-9.65587425231934,4.59543991088867,-2.22048592567444,-1.57837164402008,0.646182715892792,3.66940546035767,0.329836755990982,1.22203099727631,0.068625807762146,1428.73034667969,0.129649398178525,1384.35644888966,1298.80193001836,19.612641284641,15.9378007909796,18.3536092662512,16.3914512671709,19.6608203229649,27.1742445309068,46.6243314952977,0.0028675426729023,2704.99830247784,170.454545454545,0.0116673496657016,0.0253805509935381,0.0585522754411148,-0.0094195429398306,-0.0002924624771606,0.0330011882489349,0.0602458873372457,0.210290272405716
72,2021,23,My Ex's Best Friend,"Machine Gun Kelly,Blackbear,",https://www.youtube.com/watch?v=J_n01uvyhI8,0.245319113135338,0.329189509153366,0.408991545438766,0.344197690486908,0.36709052324295,0.23131637275219,0.246795073151588,0.159144774079323,0.199939206242561,0.18023245036602,0.182799905538559,0.199133425951004,0.130384385585785,-185.642700195312,127.770431518555,-21.2443370819092,48.7667007446289,-9.00654125213623,36.8185920715332,-3.76779294013977,8.47978591918945,4.83106851577759,5.29617977142334,0.567211091518402,5.91036128997803,5.13174724578857,-6.03763341903687,9.94092273712158,-3.03940677642822,1.35072755813599,-0.699120402336121,4.19100379943848,-2.11343145370483,1.26799261569977,0.0456861518323421,1238.02526855469,0.0968547926954986,1476.47258359557,1299.87947707434,17.9269963358857,15.0864659015274,16.304709427587,16.5394893414758,18.9543654240378,22.7361002244745,47.6634028280087,0.0497392378747463,2859.31439340123,125,0.023570951784163,-0.0344586223990333,-0.0150944677987018,-0.0035673327446506,0.0004892403604567,-0.0047062722143612,0.0497285756916163,0.165630835760129
73,2021,24,Industry Baby,"Lil Nas X,Jack Harlow,",https://www.youtube.com/watch?v=UTHLKHL_whs,0.360345631837845,0.408583045005798,0.383724898099899,0.340352207422256,0.25899937748909,0.203879907727241,0.198050037026405,0.223852083086967,0.131486400961876,0.204547494649887,0.208812147378922,0.226457953453064,0.127440720796585,-168.879928588867,113.28035736084,-25.953821182251,40.5781211853027,-18.4202671051025,26.888614654541,-13.3897256851196,11.5993356704712,1.5640287399292,1.4464373588562,4.19639301300049,-0.249865338206291,3.97195935249329,-0.909600079059601,7.35505723953247,-3.79218864440918,2.689772605896,-1.83815395832062,2.26036596298218,-4.14219331741333,1.17818963527679,0.0510920174419879,1563.8828125,0.0977335566382897,1649.09492929956,1649.26169317898,19.1251554854582,14.1592944257719,16.1355149588564,16.3058631654398,18.8024080734723,23.4631230427762,50.3274224924786,0.0021082055754959,3506.58068246548,148.026315789474,0.0150408879035904,0.0266726639935885,-0.0083672118296639,-0.0126904373425121,0.021578246772314,0.0128980593300603,0.0761532771832774,0.185845005741162
74,2021,25,Therefore I Am,Billie Eilish,https://www.youtube.com/watch?v=RUQl6YcMalg,0.373833358287811,0.412536382675171,0.323503464460373,0.320652216672897,0.242181748151779,0.157524332404137,0.193827226758003,0.201145768165588,0.203522086143494,0.220456913113594,0.192491456866264,0.229381680488586,0.110670745372772,-259.314483642578,116.311904907227,10.3728923797607,26.5874366760254,2.90734481811523,15.6469421386719,0.924989879131317,9.69157409667969,1.71182119846344,1.45571136474609,7.99068880081177,-0.264835029840469,1.4523698091507,-1.22267007827759,-1.39448094367981,-0.956358253955841,1.12298965454102,-0.754698276519775,0.465163588523865,-0.0726200938224792,1.02915191650391,0.0438867956399917,1099.07092285156,0.0866007772765153,1280.74115507023,939.891839044711,17.144754837728,13.0772768667349,15.0035070566927,15.0289435320259,17.1444620049324,22.5434403342348,46.3255952250996,0.0643564611673355,2037.37800026348,93.75,-0.0062776561737599,-0.0086513117206676,-0.0130602676385393,0.037293195723331,0.0191362969239529,0.0218168596169674,0.0330626700794075,0.185730164935096
75,2021,26,Up,Cardi B,https://www.youtube.com/watch?v=rCiBgLOcuKU,0.24371837079525,0.365661799907684,0.352433025836945,0.351893693208694,0.420301377773285,0.0600907206535339,0.122743971645832,0.0845633372664451,0.122993253171444,0.277057588100433,0.177409321069717,0.232214421033859,0.231238469481468,-196.993072509766,116.751571655273,-12.2925605773926,46.3711929321289,-2.47910666465759,23.7999134063721,-1.39048290252686,15.7010259628296,4.45954418182373,1.62197577953339,12.2351427078247,-2.16523194313049,3.53977060317993,3.62913513183594,4.70860767364502,0.0271906573325395,5.04994916915894,0.414790838956833,1.24369740486145,0.12061233818531,1.59150147438049,0.0871315449476242,1575.73400878906,0.171716563313727,1308.36723510423,1135.22520429934,22.4240382195159,14.7207945419521,15.9621080319442,16.3234773664581,19.8265613805904,23.9462483721283,46.9903959931025,0.0107591869309544,2328.70537860577,165.441176470588,0.104550104407321,-0.104093299533988,-0.0135780825651493,0.0475927056955202,0.0433940834801409,0.0155567236058887,0.0414437181122449,0.136416959718951
76,2021,27,Fancy Like,Walker Hayes,https://www.youtube.com/watch?v=G_zuB-ogIBw,0.273448824882507,0.19397746026516,0.444835782051086,0.251853972673416,0.206042900681496,0.245794653892517,0.210524260997772,0.253748059272766,0.0749828070402145,0.304689228534698,0.32818466424942,0.247504681348801,0.179684966802597,-106.371231079102,136.374359130859,-33.6515121459961,44.3713836669922,-20.7781009674072,37.8276748657227,-16.3969326019287,9.50300312042236,-6.89081573486328,6.86854076385498,1.80044233798981,-3.01628613471985,8.19334888458252,-6.92884731292725,8.22616958618164,-7.39550399780273,4.55277442932129,-0.227944001555443,3.13366150856018,-2.47029685974121,1.14410853385925,0.0819844901561737,1467.1484375,0.144053451091624,1642.63987922963,1490.0602809803,18.9725374372951,14.6875087566613,15.7498758226299,16.5057244457219,16.5525467164269,19.8512389680988,51.4317582934766,0.0176511090248823,3248.36032077714,160.714285714286,0.100597596880534,0.123809098047067,0.0021900103403646,-0.14404772483843,-0.004814084024475,0.0079569198463686,0.0633143204623009,0.213264047804266
77,2021,28,Dakiti,"Bad Bunny,Jhay Cortez,",https://www.youtube.com/watch?v=TmKh7lAwnBI,0.202259942889214,0.322212636470795,0.489333122968674,0.531042218208313,0.375022143125534,0.0909293666481971,0.0858108326792717,0.0750222727656364,0.0656185373663902,0.0828357338905334,0.0905663669109344,0.110911004245281,0.0940450355410575,-248.760177612305,148.66438293457,7.17880821228027,29.1870956420898,-10.0240755081177,20.4766025543213,-1.79642879962921,1.53407204151154,12.4369792938232,4.10874462127686,-2.0607328414917,5.44838619232178,10.1395721435547,-0.813068807125092,4.34341430664062,1.44128239154816,0.246578797698021,-1.68388330936432,1.82628762722015,-2.22296261787415,1.06024861335754,0.0322574935853481,1056.49755859375,0.0710283598116097,1201.92559328738,878.517671711039,19.0879512431158,17.0195434845009,18.4583070916177,18.476304951794,21.7167497844857,25.6765299763093,45.149047175557,0.0008692850824445,1952.55113380966,110.294117647059,0.0243173063084975,-0.0178628884558776,0.102767786243084,-0.0058754172117971,0.0180616032094482,0.0197080862208856,0.0326794222403649,0.212292743913075
78,2021,29,Best Friend,"Saweetie,Doja Cat,",https://www.youtube.com/watch?v=_xJUCsyMQes,0.285205245018005,0.340146422386169,0.336073577404022,0.392244935035706,0.235010832548141,0.224086582660675,0.219240397214889,0.23657263815403,0.204367741942406,0.345606029033661,0.211572349071503,0.183673352003098,0.140894651412964,-168.991180419922,117.439765930176,-18.8516120910645,41.8962249755859,-11.7514629364014,28.9446620941162,-9.88038349151611,9.71000576019287,3.70814442634583,1.04195976257324,4.95550489425659,1.86200273036957,6.00200796127319,-1.84134829044342,7.32583570480347,-1.58678460121155,6.41766309738159,2.20246624946594,2.94401431083679,0.721986889839172,1.55822122097015,0.0771111398935318,1603.04895019531,0.115928919022463,1560.18479163778,1564.99172069662,19.9831199781391,15.346789265961,16.0462903873336,16.2716009165596,19.0238096260051,20.6661858781908,50.8972405048402,0.006811873987317,3158.37252393221,93.75,0.0049752187793324,0.020778730369429,-0.0311401311014719,-0.0135011450362098,0.0106530743603158,0.0401606579898515,0.0716862636436915,0.148154423436309
79,2021,30,Rapstar,Polo G,https://www.youtube.com/watch?v=w2IhccXakkE,0.23745234310627,0.255768805742264,0.285417973995209,0.421968847513199,0.364376217126846,0.361569494009018,0.331462413072586,0.252933979034424,0.213111191987991,0.202771633863449,0.0665512159466743,0.0273745264858007,0.167624741792679,-167.227828979492,140.477890014648,-7.25857305526733,34.0696449279785,-17.8989334106445,22.238187789917,-9.78775310516357,4.16997194290161,-0.08303052932024,4.0647554397583,2.25442457199097,-3.30504417419434,7.2852783203125,-0.818952739238739,6.02809047698975,1.75591921806335,1.69273197650909,-2.59774827957153,4.53269100189209,-0.907228827476502,1.27167046070099,0.0653066337108612,1112.60668945312,0.126126720782189,1448.98818996389,1208.2533192073,20.7189182770766,16.2332920081094,18.4657318732688,18.1429467402503,19.3703044008869,24.4250733610947,48.1667471284497,0.001324112759903,2598.16967115689,160.714285714286,-0.0219025781291607,0.0262220858244021,-0.0393736076385282,0.0440485650168908,0.0074307828253292,0.0464408805911893,0.0448651693740095,0.182394876393109
80,2021,31,Heartbreak Anniversary,Giveon,https://www.youtube.com/watch?v=uWRlisQu4fo,0.337711781263351,0.319780647754669,0.436785250902176,0.353780508041382,0.244499206542969,0.186500713229179,0.209640890359879,0.165818125009537,0.288282603025436,0.189100280404091,0.19230829179287,0.192021086812019,0.0918086767196655,-227.236145019531,153.849822998047,-6.82725286483765,25.922420501709,-1.96032547950745,17.2165260314941,0.958775043487549,0.867633998394012,1.37087452411652,-0.0694543123245239,-2.75070929527283,-2.37239456176758,0.985112130641937,0.660394370555878,0.741540431976318,-4.45597696304321,2.48032140731812,-2.42792749404907,-1.00047218799591,-2.56980848312378,1.02070879936218,0.0288043841719627,1198.08569335938,0.0679749599885501,1198.30347249803,931.662118750958,18.8781479906003,15.397685265394,17.2992912397232,18.0412899743586,18.2951551929731,25.2652724345721,45.8747601098472,0.0032773807179182,1946.28475599052,130.813953488372,-0.0216596797359125,0.011866816083824,0.0053143606979244,0.0124571739009327,-0.0255622406682824,0.0125744472909942,0.0378682790708935,0.241388575292872
81,2021,32,For the Night,"Pop Smoke,Lil Baby,DaBaby,",https://www.youtube.com/watch?v=Q9pjm4cNsfc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2021,33,Calling My Phone,"Lil Tjay,6lack,",https://www.youtube.com/watch?v=zzd4ydafGR0,0.40936416387558,0.359999269247055,0.353134363889694,0.270656377077103,0.344172745943069,0.276568442583084,0.0625694021582603,0.0575802437961101,0.0819212049245834,0.341682136058807,0.1435217410326,0.197647541761398,0.0841263309121131,-248.693069458008,142.0458984375,10.2159519195557,44.3083877563477,-6.02751445770264,18.0926094055176,-9.46943378448486,15.3809928894043,5.02838611602783,-3.82316780090332,4.11090278625488,-2.4758882522583,1.03838646411896,2.23124217987061,4.35089302062988,-3.66150283813477,0.847791016101837,-1.35950720310211,-1.17242968082428,-4.98879861831665,1.25822234153748,0.0416370406746864,1118.75268554688,0.0686069557523272,1298.93485280707,1087.41893969829,19.1931624605308,17.824196892369,20.0838034518084,18.5452071166479,22.4620240164424,26.3731264106163,45.0030026278744,0.0001335802662651,2330.73111484255,104.166666666667,0.104383980362181,0.0663477854224738,-0.162330430622046,0.0992802527693852,-0.0010734702335514,0.0311011277338444,0.0443385344930338,0.12969143745961
83,2021,34,Beautiful Mistakes,"Maroon 5,Megan Thee Stallion,",https://www.youtube.com/watch?v=BSzSn-PRdtI,0.216243788599968,0.364785432815552,0.567718148231506,0.330905646085739,0.218020915985107,0.253746598958969,0.0880301520228385,0.0785994529724121,0.26037186384201,0.116201251745224,0.104844883084297,0.226543977856636,0.194967836141586,-113.091583251953,128.859878540039,-25.0181674957275,57.6598320007324,-19.5691547393799,30.2785778045654,-1.75881850719452,9.27743339538574,-3.77709627151489,4.78970050811768,-0.612369000911713,-6.22063875198364,5.72319269180298,-2.05056619644165,3.51444005966187,-2.6262366771698,6.9469838142395,-1.96546518802643,3.26436138153076,-5.15446758270264,1.14114487171173,0.0745416954159736,1261.32409667969,0.147700110718394,1581.33059684492,1508.56304029845,18.7580863680268,17.2663054988511,17.6085011343212,18.2056379578405,20.2612820152308,23.076470518017,50.0900601832129,0.0067941159941256,3250.18572577262,98.6842105263158,-0.0008014172179232,0.0021532125742288,-0.0352824304948611,-0.0205856801783488,-0.088935894954118,-0.0538320792520433,0.0655775397817321,0.192092713864305
84,2021,35,Holy,"Justin Bieber,Chance the Rapper,",https://www.youtube.com/watch?v=23aRHAqIvTM,0.26427099108696,0.333343952894211,0.408703923225403,0.401232063770294,0.239580482244491,0.170203506946564,0.221914991736412,0.217555344104767,0.185480177402496,0.174246743321419,0.276685625314713,0.203168198466301,0.199120461940765,-53.8430061340332,122.528533935547,-46.8519859313965,54.3752670288086,-28.8078002929688,35.4871063232422,-16.1384868621826,18.3816452026367,-6.12949275970459,7.16963958740234,2.13540434837341,1.95635974407196,7.44915676116943,-3.53537559509277,8.46440601348877,-5.85677337646484,7.02049207687378,-5.04122686386108,4.71205759048462,-4.87619829177856,1.26604723930359,0.113220803439617,1684.26428222656,0.172533038291836,1767.82827621459,1818.84744910826,17.8249795001808,14.3958253588637,16.1882649994672,16.3323197053692,17.3312744250688,21.4625064127352,53.6607906335503,0.0004661938583012,3885.06000206325,130.813953488372,-0.0349931466828117,0.0148417054685083,0.0506657825525989,-0.074750656005458,0.0144509527725282,0.0075614643512073,0.0898758037494164,0.175082424551714
85,2021,36,On Me,Lil Baby,https://www.youtube.com/watch?v=U3ASj1L6_sY,0.347997695207596,0.36991348862648,0.389037370681763,0.38583317399025,0.253154695034027,0.191798374056816,0.197113737463951,0.206536293029785,0.220509424805641,0.168558567762375,0.175734877586365,0.190673172473907,0.0832855403423309,-251.030792236328,136.444763183594,-2.00820899009705,32.6594505310059,-10.0420360565186,20.1038837432861,-2.89478898048401,6.04705238342285,4.36529779434204,-0.301526963710785,2.39680361747742,-0.758960366249084,1.60558807849884,-1.06464123725891,2.37258434295654,0.185178503394127,0.717957854270935,0.920819401741028,1.81278908252716,-4.70052528381348,0.957964599132538,0.0224966891109943,1301.20373535156,0.0594902267736931,1404.83688813664,1168.4832974826,16.9783101418964,14.5952055141351,16.9497024372448,17.8399814136541,19.9430073166436,25.6501072430755,48.2960366464171,0.0050846147350966,2578.84192113222,140.625,-0.0284560358846222,0.0183845031081879,0.0178009577109003,0.019962623330886,0.0017119601228727,0.0166474108088984,0.051763544790896,0.250500354151844
86,2021,37,You Broke Me First,Tate McRae,https://www.youtube.com/watch?v=AG-erEMhumc,0.297844707965851,0.409431219100952,0.430334150791168,0.439682066440582,0.372682183980942,0.218221321702003,0.0778229907155036,0.053223431110382,0.0959828346967697,0.13851010799408,0.0959271639585495,0.148932725191116,0.143366426229477,-193.169738769531,159.826309204102,9.61769580841064,40.8897743225098,1.31985402107239,14.1491584777832,-2.59197163581848,7.74529218673706,2.24150347709656,-5.34018230438232,10.4396305084229,-2.30916976928711,-3.20192289352417,-3.92744302749634,-0.348646551370621,-0.369817346334457,-3.92827296257019,-4.46707963943481,-2.01641345024109,-2.67421197891235,1.03551197052002,0.0464764311909675,921.707946777344,0.108055561231669,1170.65882561046,834.483668024178,17.9416016341777,14.2520424566499,17.1447297599917,17.9106135525982,20.8504972560421,27.701973046218,43.0776126838592,0.0020397102925926,1758.3034815511,125,0.0054894465146186,0.0001250670879709,-0.0511574747299923,0.0622761165691405,0.0073001377043893,0.0068680344808184,0.0313894691597776,0.219608355866766
87,2021,38,Traitor,Olivia Rodrigo,https://www.youtube.com/watch?v=6tsu2oeZJgo,0.303202927112579,0.462863713502884,0.421066761016846,0.242402523756027,0.212440565228462,0.264272302389145,0.11493044346571,0.168980717658996,0.224885985255241,0.0902990102767944,0.160124465823173,0.197361826896667,0.164432674646378,-192.051528930664,165.8681640625,-1.40773189067841,26.2714977264404,-4.35224199295044,11.5084466934204,-9.87250900268555,7.5374870300293,3.93069553375244,-12.3052291870117,6.29906797409058,0.976321995258331,-5.8946647644043,-4.6143159866333,-4.59818267822266,-5.61622285842896,0.350166171789169,-3.83483266830444,-4.34425210952759,-1.28128457069397,0.933175146579742,0.0475003123283386,962.849182128906,0.119586902544512,1101.70332811476,822.889686108486,19.2869109228055,16.6744028387263,19.5691403908601,18.678719131792,23.9087569088475,26.0465061865363,44.8894752253402,0.0070837754756212,1580.69245213009,100.446428571429,-0.0447975534279286,0.023513268846936,-0.0808986123305771,0.0140797637769179,-0.0144968876543003,-0.0511447175411399,0.0359330600498724,0.254044831223764
88,2021,39,Back in Blood,"Pooh Shiesty,Lil Durk,",https://www.youtube.com/watch?v=0-Tm65i96TY,0.410695642232895,0.385110437870026,0.278973281383514,0.269934415817261,0.182783931493759,0.0884578227996826,0.172852352261543,0.188424736261368,0.122917026281357,0.213242575526237,0.357745379209518,0.352822452783585,0.169316172599792,-193.137878417969,136.856964111328,-13.8984909057617,57.7288055419922,-13.4860324859619,22.8686408996582,5.83721017837524,5.12608957290649,3.25418066978455,0.957346558570862,3.03536128997803,-0.678165793418884,6.03264570236206,0.629128456115723,5.95293474197388,1.67880392074585,2.08319902420044,-0.366577595472336,4.77203845977783,-2.38549637794495,1.28972804546356,0.0616770572960376,1127.56494140625,0.124269251958079,1265.45011342853,1052.35883321804,19.8821619907707,16.1516151799233,17.2789287037368,18.1241164158769,18.7563828348672,23.7331189618615,44.5221204544718,0.0575485676527023,2333.59447341903,148.026315789474,-0.0123802943462551,0.0009918882792196,0.0424247712275301,-0.030685621197611,0.0384418800103578,0.0149179017587396,0.0347208421703932,0.153042479984153
89,2021,40,I Hope,"Gabby Barrett,Charlie Puth,",https://www.youtube.com/watch?v=8d-blfWHSng,0.341928005218506,0.348690092563629,0.337604314088821,0.385243207216263,0.231091067194939,0.227505415678024,0.240695044398308,0.200722694396973,0.206734195351601,0.246510624885559,0.215321838855743,0.169363304972649,0.0919117107987403,-231.289794921875,149.560974121094,-1.54515445232391,38.3152503967285,-7.06257295608521,20.3076114654541,-2.1412341594696,11.7053461074829,-1.68564736843109,0.451617836952209,5.97813844680786,-1.0432915687561,4.32392883300781,-1.98540425300598,-1.209068775177,-2.40568161010742,1.83177256584167,-4.07046842575073,1.57158029079437,-0.472792893648148,1.01727318763733,0.0280437208712101,911.931213378906,0.0675575795445668,1391.04281448079,985.555114051088,17.4491753769693,15.348133369012,16.4548534095578,16.3323422840944,16.7716885055607,21.0925539193153,48.4285785713319,0.0209209807217121,2168.70917667501,193.965517241379,-0.0363152868111906,0.0257102381637401,-0.0219991335692822,-0.0044547418343688,0.0075482512283942,0.0394419845476429,0.0334203904426491,0.228198060086582
90,2021,41,Dynamite,BTS,https://www.youtube.com/watch?v=JxnfyJGpGHs,0.294067323207855,0.329572260379791,0.313536703586578,0.359548658132553,0.328721076250076,0.221453383564949,0.218959048390388,0.263552933931351,0.207714110612869,0.19434654712677,0.237077176570892,0.215521708130836,0.224438011646271,-76.4131851196289,146.677062988281,-51.7383918762207,47.3879928588867,-9.68730926513672,31.3234272003174,-12.6437110900879,12.7093143463135,2.64463520050049,-5.3740029335022,6.62422657012939,1.86953771114349,-1.161860704422,-1.87229633331299,4.70349550247192,-3.86462068557739,5.67273283004761,-3.44171786308289,5.40711784362793,-0.153879076242447,1.28444826602936,0.104961737990379,1603.52966308594,0.182352394140634,1446.9291608774,1352.76939776954,17.9565912534271,15.4258931172986,17.0863373340578,17.5027814960506,22.5680661475719,26.530726291172,48.9149130315018,0.0013903438812121,2843.71885355626,133.928571428571,-0.0094669362660329,0.0100866751002407,0.0295364066592094,0.0193901432829587,0.0279126367271613,0.0010745973634625,0.063114311426736,0.202103890911451
91,2021,42,Wockesha,Moneybagg Yo,https://www.youtube.com/watch?v=6bN45f9NjlA,0.248458802700043,0.405749171972275,0.420636206865311,0.381475836038589,0.210182756185532,0.21764300763607,0.236074388027191,0.211074277758598,0.267309159040451,0.202524617314339,0.215022712945938,0.207648545503616,0.159097909927368,-193.021881103516,123.350532531738,-8.04532051086426,26.2136116027832,-11.9728937149048,27.9241943359375,-9.09933853149414,-1.98646712303162,-1.43268585205078,2.27211785316467,-4.97566795349121,-9.44017887115478,2.68123841285706,-1.48776721954346,0.797066628932953,-0.312525272369385,4.43624687194824,-4.12569379806519,2.10494232177734,1.05603611469269,1.4104870557785,0.059006817638874,1353.45153808594,0.117070579557453,1465.41701620257,1342.87638693572,21.0941540142718,15.5933511116368,16.6187223894458,17.6361221515791,19.415882762662,22.4812227184762,50.107464217039,0.0006676545599475,2712.18489715424,85.2272727272727,-0.0472341613437427,-0.0202540723434918,-0.0083535917884003,-0.0466429155363917,-0.0092775770574769,-0.0008343041827215,0.0589081733207835,0.163280642068611
